Assigned Name,Code,Round number,Effort,Random Draw,Performance,Effort2,Random Draw2,Performance2,Participated1,Participated2,Win1,Win2,Round Payoff,Selected round,Selected Payment,Converted Payment,Beta,Non-Exc,Group id,Group members,Decision Time,Session Code,Action Log,Mini Test,Timeout or not?
Participant 16,w51ilm5y,Trial: 1,6.7,21.45,59.49,3.3,-34.24,-10.36,1,1,0,0,0.0,11,0.0,0.0,36.8,Non Exc,116,16/23-20-10--No-No,29.0,22/07/2021 12:28:09,S1:0.1=T9-S1:0.5=T9-S1:0.6=T9-S1:0.7=T9-S1:0.8=T10-S1:0.9=T10-S1:1=T10-S1:1.2=T10-S1:1.4=T10-S1:1.5=T10-S1:1.7=T10-S1:2.1=T10-S1:2.2=T10-S1:2.3=T10-S1:2.4=T10-S1:3.1=T10-S1:3.5=T10-S1:3.6=T10-S1:3.7=T10-S1:3.8=T10-S1:3.9=T10-S1:4=T11-S1:4.1=T11-S1:4.2=T11-S1:4.4=T11-S1:4.5=T11-S1:4.6=T11-S1:4.7=T11-S1:4.8=T11-S1:4.9=T12-S1:5=T12-S1:5.1=T12-S1:5.2=T12-S1:5.3=T12-S1:5.4=T12-S1:5.5=T12-S1:5.7=T12-S1:5.8=T12-S1:5.9=T12-S1:6=T12-S1:6.1=T12-S1:6.2=T12-S1:6.3=T12-S1:6.4=T12-S1:6.5=T12-S1:6.6=T14-S1:6.7=T15-S2:0.1=T19-S2:0.2=T19-S2:0.3=T19-S2:0.5=T19-S2:0.6=T19-S2:1=T19-S2:1.4=T19-S2:1.6=T19-S2:1.7=T19-S2:2.2=T19-S2:2.3=T19-S2:2.4=T19-S2:2.5=T19-S2:2.6=T19-S2:2.7=T20-S2:2.8=T20-S2:2.9=T20-S2:3=T20-S2:3.1=T20-S2:3.2=T20-S2:3.3=T20-S2:3.3=T21-S2:3.3=T21-S2:3.3=T21-S2:3.3=T21-S2:3.3=T22-S2:3.3=T22-S2:3.3=T22-S2:3.2=T22-S2:3.1=T23-S2:3.2=T23-S2:3.3=T24--,-,--
Participant 17,svkmdeuf,Trial: 1,7.0,29.15,68.07,3.0,34.02,55.99,1,1,1,1,60.0,11,0.0,0.0,36.8,Non Exc,117,17/12-24-14--Yes-Yes,40.0,22/07/2021 12:28:09,S1:3.2=T4-S1:3.3=T4-S1:3.5=T5-S1:3.7=T5-S1:3.8=T5-S1:3.9=T5-S1:4.1=T5-S1:4.2=T5-S1:4.3=T5-S1:4.4=T6-S1:4.5=T6-S1:4.7=T6-S1:4.9=T6-S1:5=T7-S1:5.4=T7-S1:5.7=T7-S1:5.9=T7-S1:6.1=T7-S1:6.3=T8-S1:6.4=T8-S1:6.6=T8-S1:6.8=T8-S1:7=T8-S1:7.2=T8-S1:7.4=T8-S1:7.5=T8-S1:7.7=T8-S1:7.9=T8-S1:8=T8-S1:8.1=T8-S1:8.4=T8-S1:8.5=T9-S1:8.6=T9-S1:8.8=T9-S1:9=T9-S1:9.1=T9-S1:9.2=T9-S1:9.3=T9-S1:9.4=T10-S1:9.5=T10-S1:9.6=T10-S1:9.7=T10-S1:9.8=T11-S1:9.7=T12-S1:9.4=T12-S1:8.7=T12-S1:8.5=T12-S1:8.3=T12-S1:7.8=T12-S1:7=T12-S1:6.1=T12-S1:5.5=T12-S1:5.6=T13-S1:5.9=T13-S1:6=T13-S1:6.1=T13-S1:6.2=T14-S1:6.3=T14-S1:6.4=T15-S1:6.5=T15-S1:6.6=T15-S1:6.7=T15-S1:6.8=T15-S1:6.9=T15-S1:7=T16-S2:1.7=T21-S2:1.8=T22-S2:1.9=T22-S2:2=T22-S2:2.1=T22-S2:2.2=T22-S2:2.6=T22-S2:2.9=T22-S2:3=T24-S2:3=T24-S2:3=T26-S2:3=T26-S2:3=T26-S2:3=T26-S2:3=T26-S2:3=T26-S2:3=T26-S2:3=T26-S2:3=T36-S2:3=T37-S2:3=T37-S2:3=T37-S2:3=T37--,never,--
Participant 18,t9y8fucq,Trial: 1,9.3,35.23,79.83,0.7,-18.0,-25.13,1,1,1,0,30.0,11,0.0,0.0,36.8,Non Exc,112,18/26-21-9--Yes-No,107.0,22/07/2021 12:28:09,S1:2.2=T6-P1:2.3=T64-S1:8.7=T65-P1:8.8=T70-P1:8.9=T77-P1:9=T78-P1:9.1=T78-P1:9.2=T78-P1:9.3=T79-P2:0.1=T90-P2:0.2=T91-P2:0.3=T91-P2:0.4=T92-P2:0.5=T92-P2:0.6=T92-P2:0.7=T93-P2:0.7=T93-P2:0.7=T93-P2:0.7=T93--,-,Yes
Participant 19,j7pzlgw3,Trial: 1,5.0,17.99,50.18,5.0,6.64,38.83,1,1,1,0,30.0,11,0.0,0.0,36.8,Non Exc,113,19/13-15-8--Yes-No,24.0,22/07/2021 12:28:09,S1:0.1=T5-S1:0.8=T5-S1:1.5=T5-S1:3=T5-S1:3.4=T5-S1:4.2=T5-S1:5.5=T5-S1:6=T5-S1:6.1=T5-S1:6.6=T5-S1:7.1=T5-S1:7.7=T5-S1:8.1=T5-S1:8.3=T5-S1:8.4=T5-S1:8.5=T6-S1:8.6=T6-S1:8.7=T6-S1:8.8=T6-S1:8.9=T6-S1:9.1=T6-S1:9.2=T6-S1:9.3=T6-S1:9.4=T6-S1:9.3=T6-S1:9=T6-S1:8.9=T6-S1:8.8=T6-S1:8.7=T6-S1:8.6=T6-S1:8.3=T6-S1:8=T6-S1:7.9=T7-S1:6.8=T7-S1:6.1=T7-S1:6=T7-S1:5.9=T7-S1:5.8=T7-S1:5.7=T7-S1:5.6=T7-S1:5.5=T7-S1:5.4=T7-S1:5.3=T7-S1:5.4=T8-S1:5.5=T9-S1:5.6=T9-S1:5.7=T9-S1:5.8=T9-S1:5.9=T9-S1:5.8=T10-S1:5.7=T10-S1:5.6=T10-S1:5.5=T10-S1:5.4=T10-S1:5.3=T11-S1:5.2=T11-S1:5.1=T11-S1:5=T11-S2:0.1=T13-S2:0.3=T13-S2:0.4=T13-S2:0.5=T13-S2:0.7=T13-S2:0.9=T13-S2:1.1=T13-S2:1.3=T13-S2:1.4=T14-S2:1.6=T14-S2:1.9=T14-S2:2.5=T14-S2:2.8=T14-S2:3.1=T14-S2:3.4=T14-S2:3.7=T14-S2:3.8=T14-S2:3.9=T14-S2:4.1=T14-S2:4.3=T14-S2:4.4=T14-S2:4.5=T14-S2:4.6=T14-S2:4.7=T14-S2:4.8=T15-S2:4.9=T15-S2:5=T15-S2:5=T16-S2:5=T16-S2:5=T16--,-,--
Participant 20,f3b6hmzg,Trial: 1,7.7,33.64,74.46,2.3,-2.04,14.62,1,1,1,0,30.0,11,0.0,0.0,36.8,Non Exc,116,20/23-16-10--Yes-No,45.0,22/07/2021 12:28:09,S1:0.1=T5-S1:0.9=T5-S1:1.2=T5-S1:1.3=T6-S1:1.4=T6-S1:2.4=T6-S1:2.7=T6-S1:2.8=T7-S1:3.2=T7-S1:3.3=T7-S1:3.4=T7-S1:3.5=T7-S1:3.6=T7-S1:3.8=T7-S2:0.2=T12-S2:0.3=T12-S2:0.4=T12-S2:0.5=T12-S2:0.6=T12-S2:0.8=T12-S2:1=T12-S2:1.1=T12-S2:1.2=T12-S2:1.4=T12-S2:1.5=T12-S1:3.9=T17-S1:5.6=T17-S1:6.6=T17-S1:6.9=T17-S1:7.3=T17-S1:7.7=T17-S1:8=T17-S1:8.2=T18-S1:8.5=T18-S1:8.5=T18-S1:8.5=T18-S1:8.5=T18-S1:8.5=T18-S1:8.5=T18-S1:8.5=T18-S1:8.5=T18-S1:8.5=T18-S1:8.5=T18-S1:8.5=T18-S1:8.5=T18-S1:8.5=T18-S1:8.5=T19-S1:8.5=T19-S1:8.5=T19-S1:8.5=T19-S1:8.5=T19-S1:8.5=T19-S2:1.4=T22-S2:1.5=T23-S2:1.5=T23-S2:1.5=T23-S2:1.5=T23-S2:1.5=T23-S2:1.5=T23-S2:1.5=T23-S2:1.5=T23-S2:1.5=T23-S2:1.5=T26-S2:1.5=T26-S2:1.5=T26-S2:1.5=T26-S2:1.5=T26-S2:1.5=T26-S2:1.4=T36-S2:1.3=T36-S1:8.4=T38-S1:7.7=T38-S2:1.5=T40-S2:2.3=T40-S2:2.3=T40-S2:2.3=T40-S2:2.3=T40-S2:2.3=T40-S2:2.3=T40-S2:2.3=T40-S2:2.3=T40-S2:2.3=T40-S2:2.3=T40-S2:2.3=T40--,-,--
Participant 21,ndpbpxy7,Trial: 1,2.6,-9.13,9.98,7.4,3.92,43.95,1,1,0,1,30.0,11,0.0,0.0,36.8,Non Exc,112,21/26-9-18--No-Yes,78.0,22/07/2021 12:28:09,S2:0.8=T12-S2:1.6=T12-S2:3.2=T12-S2:4.5=T12-S2:6.2=T12-S2:7.1=T12-S2:7.4=T12-S2:7.8=T12-S2:8.1=T12-S2:8.2=T12-S2:8.5=T12-S2:8.7=T12-S2:8.9=T12-S2:9.1=T12-S2:9.2=T13-S2:9.3=T13-S2:9.4=T13-S2:9.6=T13-S2:9.7=T13-S2:10=T13-S2:9.9=T59-S2:7.6=T59-S2:5.2=T59-S2:2.4=T59-S2:1.6=T59-S2:1.1=T59-S2:0=T59-S1:0.1=T61-S1:0.9=T61-S1:1.1=T61-S1:1.2=T61-S1:1.3=T61-S1:1.4=T61-S1:1.5=T61-S1:1.6=T61-S1:1.7=T61-S1:1.8=T61-S1:1.9=T61-S1:2=T61-S1:2.1=T61-S1:2.2=T62-S1:2.3=T62-S1:2.4=T62-S1:2.5=T63-S1:2.6=T63-S2:0.2=T68-S2:2.1=T68-S2:3.5=T68-S2:5.3=T68-S2:6=T68-S2:6.4=T68-S2:6.8=T68-S2:7.3=T68-S2:7.4=T68-S2:7.4=T68-S2:7.4=T68-S2:7.4=T68-S2:7.4=T68-S2:7.4=T68-S2:7.4=T68-S2:7.4=T68-S2:7.4=T68-S2:7.4=T68-S2:7.4=T68-S2:7.4=T68-S2:7.4=T69--,-,Yes
Participant 22,fu5uesnt,Trial: 1,2.6,8.82,27.93,2.0,13.23,27.09,1,1,0,0,5.4,11,0.0,0.0,36.8,Non Exc,115,22/7-6-1--No-No,48.0,22/07/2021 12:28:09,S1:0.1=T23-S1:0.3=T23-S1:0.4=T23-S1:0.5=T23-S1:0.6=T23-S1:0.7=T23-S1:0.8=T23-S1:0.9=T24-S1:1=T24-S1:1.1=T24-S1:1.2=T24-S1:1.3=T24-S1:1.4=T24-S1:1.5=T24-S1:1.6=T24-S1:1.7=T24-S1:1.8=T25-S1:1.9=T25-S1:2=T25-S1:2.1=T25-S1:2.2=T26-S1:2.3=T26-S1:2.4=T29-S1:2.5=T30-S1:2.6=T30-S2:0.2=T33-S2:0.4=T33-S2:0.5=T33-S2:0.6=T33-S2:0.7=T33-S2:0.8=T33-S2:0.9=T33-S2:1=T34-S2:1.1=T34-S2:1.2=T34-S2:1.3=T34-S2:1.4=T34-S2:1.5=T34-S2:1.6=T34-S2:1.7=T34-S2:1.8=T34-S2:1.9=T34-S2:2=T34--,never,--
Participant 23,ezl07tq1,Trial: 1,0.4,-17.14,-35.47,3.2,-19.52,3.75,1,1,0,0,6.4,11,0.0,0.0,36.8,Non Exc,116,23/16-20-10--No-No,32.0,22/07/2021 12:28:09,S1:0.1=T6-S1:0.2=T6-S1:0.3=T7-S1:0.4=T8-S2:0.1=T12-S2:0.2=T12-S2:0.3=T13-S2:0.8=T14-S2:1=T14-S2:1.8=T14-S2:2.3=T14-S2:3=T14-S2:3.2=T14--,-,--
Participant 24,2aik29xs,Trial: 1,2.2,-6.91,8.86,2.2,-14.8,0.97,1,1,0,0,5.6,11,0.0,0.0,36.8,Non Exc,117,24/12-17-14--No-No,77.0,22/07/2021 12:28:09,P1:0.1=T23-P1:0.2=T23-P1:0.3=T24-P1:0.4=T24-P1:0.5=T24-P1:0.6=T24-P1:0.7=T24-P1:0.8=T25-P1:0.9=T26-P1:1=T26-P1:1.1=T26-P1:1.2=T28-P1:1.3=T28-P1:1.4=T37-P1:1.5=T37-P1:1.6=T38-P1:1.7=T38-P1:1.8=T39-P1:1.9=T39-P1:2=T39-P1:2.1=T39-P1:2.2=T40-P2:0.1=T45-S2:0=T47-S2:0.5=T47-S2:1=T47-S2:1.1=T47-S2:1.2=T47-S2:1.3=T47-P2:1.4=T63-P2:1.5=T63-P2:1.6=T63-P2:1.7=T63-P2:1.8=T64-P2:1.9=T64-P2:2=T65-P2:2.1=T66-P2:2.2=T68--,-(4)-(5)-,Yes
Participant 25,k5d8l6tu,Trial: 1,5.1,4.12,36.71,4.9,16.68,48.47,1,1,0,1,30.0,11,0.0,0.0,36.8,Non Exc,111,25/3-27-28--No-Yes,18.0,22/07/2021 12:28:09,S1:0.1=T5-S1:0.3=T5-S1:0.4=T5-S1:0.6=T5-S1:0.7=T6-S1:2.1=T6-S1:2.7=T6-S1:2.9=T6-S1:3.1=T6-S1:3.3=T6-S1:3.5=T6-S1:3.6=T6-S1:3.7=T6-S1:4.1=T6-S1:4.4=T6-S1:4.5=T6-S1:4.6=T6-S1:4.7=T7-S1:4.8=T7-S1:4.9=T7-S1:5=T7-S1:5.1=T8-S2:0.1=T12-S2:0.9=T12-S2:1=T12-S2:1.1=T12-S2:1.4=T12-S2:1.7=T12-S2:1.8=T12-S2:2.3=T12-S2:2.4=T13-S2:2.5=T13-S2:2.7=T13-S2:2.8=T13-S2:3.5=T13-S2:3.9=T13-S2:4=T13-S2:4.2=T13-S2:4.7=T13-S2:4.9=T13-S2:4.9=T13-S2:4.9=T13-S2:4.9=T13-S2:4.9=T13-S2:4.9=T13-S2:4.9=T13-S2:4.9=T13-S2:4.9=T13-S2:4.9=T13--,-,--
Participant 26,a1r5lgrp,Trial: 1,5.0,24.77,56.96,5.0,-2.05,30.14,1,1,0,0,0.0,11,0.0,0.0,36.8,Non Exc,112,26/21-9-18--No-No,21.0,22/07/2021 12:28:09,S1:0.1=T7-S1:0.2=T7-S1:0.3=T7-S1:0.4=T7-S1:0.5=T7-S1:0.6=T7-S1:0.9=T7-S1:1.1=T7-S1:1.2=T7-S1:1.5=T7-S1:1.9=T7-S1:2.2=T7-S1:2.3=T7-S1:2.4=T7-S1:2.5=T8-S1:2.6=T8-S1:2.8=T8-S1:3=T8-S1:3.2=T8-S1:3.3=T8-S1:3.4=T8-S1:3.5=T8-S1:3.6=T8-S1:3.7=T8-S1:3.8=T8-S1:3.9=T8-S1:4=T8-S1:4.1=T9-S1:4.2=T10-S1:4.3=T10-S1:4.4=T10-S1:4.5=T11-S1:4.6=T11-S1:4.7=T11-S1:4.8=T12-P1:4.9=T15-P1:5=T15-S2:3.2=T17-S2:3.3=T17-S2:3.4=T17-S2:3.7=T17-S2:4=T17-S2:4.6=T17-S2:4.8=T17-S2:5=T17-S2:5=T17-S2:5=T17-S2:5=T17--,-(3)-,--
Participant 27,4rkhzvqi,Trial: 1,3.4,13.22,37.7,6.6,4.68,42.42,1,1,0,0,0.0,11,0.0,0.0,36.8,Non Exc,111,27/25-3-28--No-No,56.0,22/07/2021 12:28:09,S1:0.2=T11-S1:1.3=T11-S1:1.8=T11-S1:2.7=T11-S1:3.1=T11-S1:3.3=T11-S1:3.4=T14-S1:3.8=T14-S1:3.9=T14-S1:4=T14-S1:4.1=T14-S1:4.4=T14-S1:4.5=T14-S1:4.6=T14-S2:0.1=T18-S2:5.4=T18-S2:5.4=T18-S2:5.4=T18-S2:5.4=T18-S2:5.4=T18-S2:5.4=T18-S2:5.4=T18-S2:5.4=T18-S2:5.4=T18-S2:5.4=T19-S2:5.4=T19-S2:5.4=T19-S2:5.4=T19-S1:4.6=T22-S1:4.6=T22-S1:4.6=T22-S1:4.6=T22-S1:4.6=T22-S1:4.6=T22-S1:4.6=T22-S1:4.6=T22-S1:4.6=T23-S1:4.6=T23-S1:4.6=T23-S1:4.6=T23-S1:4.6=T23-S1:4.6=T23-S1:4.6=T23-S2:5.4=T30-S1:4.6=T31-S1:4.6=T31-S1:4.6=T31-S1:4.5=T33-S1:4.4=T33-S1:4.3=T33-S1:4.2=T33-S1:4.1=T33-S1:4=T33-S1:3.9=T33-S1:3.8=T33-S1:3.6=T33-S1:3.4=T34-S1:3.3=T34-S1:3.4=T35-S1:3.5=T35-S1:3.6=T35-S1:3.7=T35-S2:5.6=T41-S2:6.2=T41-S2:6.3=T41-S2:6.3=T41-S2:6.3=T41-S2:6.3=T41-S2:6.3=T41-S1:3.6=T44-S1:3.5=T44-M1:3.4=T48-S2:6.4=T51-S2:6.6=T51-S2:6.6=T51-S2:6.6=T51-S2:6.6=T51-S2:6.6=T51-S2:6.6=T51-S2:6.6=T51-S2:6.6=T51-S2:6.6=T51-S2:6.6=T51--,-(5)-,--
Participant 28,1gzxxybd,Trial: 1,6.6,31.99,69.73,3.4,-27.57,-3.1,1,1,1,0,30.0,11,0.0,0.0,36.8,Non Exc,111,28/25-3-27--Yes-No,72.0,22/07/2021 12:28:09,S1:6.6=T23-S2:0.3=T28-S2:2.5=T28-S2:3.4=T28-S2:3.4=T28-S2:3.4=T28-S2:3.4=T28-S2:3.4=T28-S2:3.4=T28-S2:3.4=T28-S2:3.4=T28-S2:3.4=T28-S2:3.4=T28-S2:3.4=T28-S2:3.4=T28-S2:3.4=T28-S2:3.4=T28-S2:3.4=T28-S2:3.4=T28-S2:3.4=T29-S2:3.4=T29-S2:3.4=T29-S2:3.4=T29-S2:3.4=T29-S2:3.4=T29-M1:6.5=T57-P1:6.6=T65--,never,--
Participant 1,o38xfnoi,Trial: 2,4.0,-19.67,8.05,6.0,-35.98,-0.14,1,1,0,0,0.0,11,0.0,0.0,36.8,Non Exc,121,1/6-22-23--No-No,36.0,22/07/2021 12:28:09,S1:4.1=T5-S2:5.9=T8-P1:4.1=T13-P1:4.1=T14-P1:4.1=T14-P1:4.1=T15-S2:3.8=T16-M1:4=T21-M1:3.9=T21-P2:3.9=T23-P2:4=T23-P2:4.1=T23-P2:4.2=T23-P2:4.3=T25-P2:4.4=T25-P2:4.5=T25-P2:4.6=T25-P2:4.7=T25-P2:4.8=T26-P2:4.9=T26-P2:5=T26-P2:5.1=T26-P2:5.2=T27-P2:5.3=T27-P2:5.4=T28-P2:5.5=T28-P2:5.6=T29-P2:5.7=T29-P2:5.8=T30-P2:5.9=T30-P2:6=T31-P1:4=T33--,-,--
Participant 2,al64bbac,Trial: 2,2.9,9.89,31.18,4.1,21.93,50.15,1,1,0,1,33.0,11,0.0,0.0,36.8,Non Exc,123,2/3-15-24--No-Yes,53.0,22/07/2021 12:28:09,S1:0.1=T9-S1:0.6=T9-S1:1.1=T9-S1:2.3=T9-S1:3.1=T9-S1:3.2=T10-S1:3.3=T10-S1:3.4=T10-S1:3.5=T10-S1:3.6=T10-S1:3.7=T10-S1:3.8=T10-S1:3.9=T10-S1:4=T10-S1:4.1=T11-M1:4=T15-S2:0.2=T21-S2:0.3=T22-S2:0.4=T22-S2:0.7=T22-S2:1.1=T22-S2:1.5=T22-S2:1.6=T22-S2:1.7=T22-S2:1.9=T22-S2:2=T22-S2:2.1=T22-S2:2.2=T22-S2:2.3=T22-S2:2.2=T23-S2:2.3=T24-S2:3.3=T24-S2:3.6=T24-S2:3.7=T24-S2:3.8=T24-S2:4.3=T25-S2:4.9=T25-S2:5.4=T25-S2:5.7=T25-S2:6=T25-S2:6=T25-S2:6=T25-S2:6=T25-S2:6=T25-S2:6=T25-S2:6=T25-S2:6=T25-S2:6=T25-S2:6=T25-S2:6=T25-S2:6=T25-S2:6=T25-S2:6=T25-S2:6=T25-S2:6=T25-S2:6=T25-S2:6=T25-S2:6=T25-S2:6=T25-S2:6=T26-S2:6=T30-S2:6=T30-S2:6=T30-S2:5.9=T30-S2:5.7=T30-S2:5.6=T30-S2:5.5=T30-S2:5.2=T31-S2:5=T31-S2:4.9=T31-S2:4.8=T31-S2:4.7=T31-S2:4.6=T31-S2:4.5=T31-S2:4.4=T31-S2:4.3=T31-S2:4.2=T32-S2:4.1=T32-S2:3.7=T32-S2:3.6=T32-S2:3.5=T33-S2:3.7=T33-S2:4.4=T33-S2:4.6=T33-S2:4.8=T33-S2:4.9=T33-S2:4.8=T33-S2:4.6=T33-S2:4.3=T33-S2:4=T33-S2:3.9=T33-S2:4=T33-S2:4.1=T33-S1:3.9=T36-S1:3.8=T36-S1:3.7=T36-S1:3.6=T36-S1:3.5=T36-S1:3.4=T36-S1:3.3=T36-S1:3.2=T36-S1:3.1=T36-S1:3=T37-S1:2.9=T37-S1:3=T37-S1:3.1=T37-P1:3.2=T46-M1:3.1=T48-M1:3=T48-M1:2.9=T49--,-,--
Participant 3,037ild14,Trial: 2,8.6,19.2,62.24,1.4,6.22,12.95,1,1,1,0,30.0,11,0.0,0.0,36.8,Non Exc,123,3/2-15-24--Yes-No,23.0,22/07/2021 12:28:09,S1:0.2=T8-S1:4.1=T8-S1:4.7=T8-S1:4.8=T8-S1:5.1=T8-S1:5.2=T8-S1:5.7=T8-S1:6.2=T8-S1:6.6=T8-S1:7=T8-S1:7.4=T8-S1:7.8=T8-S1:7.9=T8-S1:8=T8-S1:8.1=T8-S1:8.2=T10-S1:8.3=T10-S1:8.4=T10-S1:8.6=T10-P2:0.1=T18-P2:0.2=T18-P2:0.3=T18-P2:0.4=T18-P2:0.5=T19-P2:0.6=T19-P2:0.7=T19-P2:0.8=T19-P2:0.9=T19-P2:1=T20-P2:1.1=T20-P2:1.2=T20-P2:1.3=T20-P2:1.4=T21-P2:1.4=T21--,-,--
Participant 4,7tvp0v7c,Trial: 2,0.1,6.42,-39.63,9.9,-19.16,26.69,1,1,0,0,0.0,11,0.0,0.0,36.8,Non Exc,120,4/17-25-11--No-No,36.0,22/07/2021 12:28:09,S2:0.1=T6-S2:5.3=T7-S2:7.2=T7-S2:10=T7-M2:9.9=T24-P1:0.1=T25-P1:0.1=T26-P1:0.1=T26--,-,--
Participant 5,ifd7tams,Trial: 2,6.0,-22.85,12.98,2.6,20.28,39.39,1,1,0,0,1.4,11,0.0,0.0,36.8,Non Exc,122,5/27-21-19--No-No,46.0,22/07/2021 12:28:09,S1:3.4=T12-S1:5.3=T19-S1:7.7=T22-S1:6.8=T25-S1:4.8=T26-S1:6=T27-S2:2.2=T30-S2:2.6=T31--,-,--
Participant 6,qzd1yt8f,Trial: 2,4.4,7.06,36.7,3.7,36.6,62.77,1,1,0,1,31.9,11,0.0,0.0,36.8,Non Exc,121,6/1-22-23--No-Yes,27.0,22/07/2021 12:28:09,S1:0.1=T3-S1:1.1=T3-S1:1.9=T3-S1:3=T3-S1:3.2=T3-S1:3.4=T3-S1:3.7=T3-S1:3.8=T3-S1:3.9=T8-S1:4.6=T8-S1:5.1=T8-S1:5.2=T8-S1:5.1=T9-S1:5=T9-S1:4.9=T9-S1:4.8=T10-S1:4.7=T10-S1:4.6=T10-S1:4.5=T13-S1:4.4=T14-S2:0.3=T17-S2:2.4=T17-S2:2.5=T17-S2:2.7=T18-S2:3.1=T18-S2:3.4=T18-S2:3.8=T18-S2:3.7=T22-S2:3.6=T23-S2:3.7=T24--,-,--
Participant 7,1ftzmopy,Trial: 2,4.2,-25.11,3.6,5.8,8.22,43.38,1,1,0,1,30.0,11,0.0,0.0,36.8,Non Exc,119,7/8-13-10--No-Yes,13.0,22/07/2021 12:28:09,S1:4.2=T9-S2:4.9=T11-S2:5=T11-S2:5.2=T11-S2:5.4=T11-S2:5.5=T11-S2:5.6=T11-S2:5.8=T11-S2:5.8=T11-S2:5.8=T11-S2:5.8=T11-S2:5.8=T11-S2:5.8=T11-S2:5.8=T11-S2:5.8=T11-S2:5.8=T11--,-,--
Participant 8,nl14fjlu,Trial: 2,3.0,15.09,37.06,7.0,-31.1,7.82,1,1,0,0,0.0,11,0.0,0.0,36.8,Non Exc,119,8/13-7-10--No-No,27.0,22/07/2021 12:28:09,S1:0.2=T5-S1:0.9=T5-S1:1=T5-S1:1.1=T5-S1:1.2=T5-S1:1.3=T5-S1:1.5=T5-S1:1.6=T5-S1:1.7=T5-S1:1.8=T5-S1:1.9=T5-S1:2=T5-S1:2.1=T5-S1:2.2=T6-S1:2.3=T6-S1:2.4=T6-S1:2.5=T6-S1:2.6=T6-S1:2.7=T7-S1:2.8=T7-S1:2.9=T8-S1:3=T9-S2:0.1=T12-S2:1=T12-S2:2.6=T12-S2:4=T12-S2:6=T12-S2:7=T12-S2:7=T12-S2:7=T12-S2:7=T12-S2:7=T12--,-,--
Participant 9,wxr584ti,Trial: 2,8.0,-22.47,19.12,2.0,29.08,42.94,1,1,0,1,30.0,11,0.0,0.0,36.8,Non Exc,118,9/28-16-20--No-Yes,25.0,22/07/2021 12:28:09,S1:0.1=T4-S1:0.6=T4-S1:0.7=T4-S1:1.1=T4-S1:1.3=T4-S1:1.4=T4-S1:1.8=T4-S1:2.1=T4-S1:2.3=T4-S1:2.8=T4-S1:3.1=T4-S1:3.2=T4-S1:3.8=T4-S1:4.3=T5-S1:4.6=T5-S1:4.7=T5-S1:5=T5-S1:5.1=T5-S1:5.3=T5-S1:5.4=T5-S1:5.5=T5-S1:5.7=T5-S1:5.8=T5-S1:5.9=T5-S1:6.2=T5-S1:6.3=T5-S1:6.4=T5-S1:6.3=T7-S1:5.8=T7-S1:5.7=T7-S1:5.5=T7-S1:5.2=T7-S1:5=T7-S1:4.9=T7-S1:4.8=T8-S1:4.7=T8-S1:4.8=T9-S1:6.7=T9-S1:7.6=T9-S1:7.8=T9-S1:7.9=T9-S1:8.2=T9-S1:8.3=T9-S1:8.4=T9-S1:8.5=T9-S1:8.4=T9-S1:8.3=T9-S1:8.2=T10-S1:8.1=T12-S1:8=T12-S2:0.1=T15-S2:0.5=T15-S2:0.7=T15-S2:0.8=T15-S2:1.3=T15-S2:1.6=T15-S2:1.8=T16-S2:2=T16-S2:2=T16-S2:2=T16-S2:2=T16-S2:2=T16-S2:2=T16-S2:2=T16-S2:2=T16-S2:2=T16-S2:2=T16-S2:2=T16--,-,--
Participant 10,s5qdnh89,Trial: 2,4.9,14.69,46.47,5.0,-27.11,5.08,1,1,0,0,0.1,11,0.0,0.0,36.8,Non Exc,119,10/8-13-7--No-No,19.0,22/07/2021 12:28:09,S1:0.4=T3-S1:1.8=T3-S1:2.3=T3-S1:3.6=T3-S1:4.3=T4-S1:4.5=T4-S1:4.7=T4-S1:5=T4-S1:5.1=T4-S1:5.2=T4-S1:5.3=T4-S1:5.4=T4-S1:5.5=T4-S1:5.4=T5-S1:5.3=T6-S1:5.2=T6-S1:5.1=T6-S1:5=T7-S1:4.9=T9-S2:0.2=T12-S2:2.4=T12-S2:4.2=T12-S2:5.1=T12-S2:5.1=T12-S2:5.1=T12-S2:5.1=T12-S2:5.1=T12-S2:5.1=T13-S2:5.1=T13-S2:5.1=T13-S2:5.1=T13-S2:5.1=T13-S2:5.1=T13-S2:5.1=T13-S2:5.1=T13-S2:5.1=T13-S2:5.1=T13-S2:5.1=T13-S2:5.1=T13-S2:5.1=T13-S2:5.1=T13-S2:5.1=T13-S2:5=T14-S2:4.9=T14-S2:4.8=T14-S2:4.9=T14-S2:5=T14-S2:5.1=T14-S2:5=T16--,-,--
Participant 11,ggum6a01,Trial: 2,8.1,-0.82,41.02,1.0,9.68,9.68,1,1,1,0,30.9,11,0.0,0.0,36.8,Non Exc,120,11/17-25-4--Yes-No,24.0,22/07/2021 12:28:09,S1:0.1=T6-S1:1.1=T6-S1:2.8=T7-S1:3.7=T7-S1:4.2=T7-S1:4.7=T7-S1:5.1=T7-S1:5.9=T7-S1:6.2=T7-S1:8.1=T9-S2:0.1=T13-S2:0.2=T13-S2:0.3=T13-S2:0.4=T14-S2:0.5=T14-S2:0.6=T15-S2:0.7=T16-S2:0.8=T16-S2:0.9=T18-S2:1=T18--,-,--
